State_Raw,County_Raw,Count_Total_Population,Count_Kids_0_18,Count_Working_Age_19_64,Count_Seniors_65Plus,Count_Medicaid_Enrollees,Estimated_Medicaid_Spend,Estimated_Total_County_Spend,ACCESS2,ARTHRITIS,BINGE,BPHIGH,BPMED,CANCER,CASTHMA,CHD,CHECKUP,CHOLSCREEN,COGNITION,COLON_SCREEN,COPD,CSMOKING,DENTAL,DEPRESSION,DIABETES,DISABILITY,EMOTIONSPT,FOODINSECU,FOODSTAMP,GHLTH,HEARING,HIGHCHOL,HOUSINSECU,INDEPLIVE,LACKTRPT,LONELINESS,LPA,MAMMOUSE,MHLTH,MOBILITY,OBESITY,PHLTH,SELFCARE,SHUTUTILITY,SLEEP,STROKE,TEETHLOST,VISION,COST_DRIVEN_BY_DIABETES,COST_DRIVEN_BY_CANCER,COST_DRIVEN_BY_COPD,COST_DRIVEN_BY_OBESITY
Georgia,Chattooga County,24975,5382,15015,4578,8151,74989200,394605000,17.9,26.8,14.5,37.5,78.5,7.0,10.8,8.9,74.2,83.4,20.2,60.0,11.3,21.3,51.1,23.1,16.0,37.7,24.9,23.6,20.2,26.7,8.0,34.6,17.8,12.3,12.3,38.7,33.6,67.9,21.3,17.3,35.2,17.3,5.5,11.9,38.0,4.9,23.2,7.2,66940992.0,66433500.0,32455013.0,29890080.0
Georgia,Cherokee County,274539,63937,168387,42215,27046,248823200,4337716200,10.7,24.8,17.2,30.8,58.5,7.3,9.5,5.7,77.1,86.5,12.8,66.5,5.6,11.7,64.7,20.2,11.0,25.8,21.6,10.8,7.5,15.8,5.6,33.1,10.5,6.8,6.2,37.4,23.7,74.8,16.0,11.4,33.5,12.2,3.0,5.9,35.9,2.6,8.5,3.8,505898506.0,761571186.0,176803116.0,312699921.0
Georgia,Clarke County,129267,21936,91735,15596,17333,159463600,2042418600,12.7,24.1,16.3,36.5,73.3,6.5,10.5,6.0,75.3,81.4,16.5,62.9,6.7,12.3,57.3,21.0,13.3,30.4,23.2,19.3,17.1,21.3,5.5,33.4,16.2,9.4,11.0,39.0,27.4,77.5,18.1,11.7,33.7,13.8,3.8,11.5,34.8,3.0,14.8,6.2,288008944.0,319289490.0,99600224.0,148114129.0
Georgia,Clay County,2853,561,1399,893,711,6541200,45077400,14.5,35.1,10.0,52.1,65.8,5.8,11.6,10.5,83.7,84.6,18.1,65.6,11.0,18.6,52.6,19.9,21.5,40.0,28.8,29.2,27.5,26.9,6.3,43.1,23.9,12.6,15.3,37.4,34.5,74.9,20.3,23.7,42.3,17.9,7.2,17.2,40.0,6.6,28.9,9.2,10275593.0,6288012.0,3609045.0,4103185.0
Georgia,Clayton County,298771,81489,186599,30683,79517,731556400,4720581800,16.8,23.6,11.9,41.4,77.3,4.5,11.4,6.0,80.0,86.0,16.7,62.9,6.5,16.0,48.6,17.0,16.2,34.2,31.5,30.5,26.5,25.1,4.9,32.2,26.3,11.2,15.4,43.4,32.9,75.6,19.0,17.1,45.2,14.8,5.8,17.7,45.1,4.3,20.8,7.9,810811910.0,510898410.0,223331323.0,459151273.0
Georgia,Clinch County,6722,1679,3921,1122,1651,15189200,106207600,17.2,26.4,14.5,39.7,79.2,8.0,11.2,8.8,78.0,81.7,20.0,51.1,11.0,21.2,45.0,22.6,14.8,37.8,25.7,27.1,24.6,27.8,7.7,34.2,19.3,13.0,13.2,37.5,35.6,68.1,20.1,18.2,41.7,17.3,6.6,14.4,41.6,5.2,27.5,8.0,16665828.0,20434880.0,8503330.0,9530452.0
Georgia,Cobb County,769152,176082,491177,101893,85624,787740800,12152601600,10.7,21.4,15.0,30.7,75.8,7.0,9.4,4.7,77.0,87.9,11.7,64.4,4.5,10.3,67.7,18.2,10.9,23.6,23.0,12.5,8.8,15.5,5.3,32.7,11.9,6.7,7.3,36.1,21.3,74.1,15.3,10.2,29.6,10.9,3.1,7.4,35.8,2.8,13.6,4.1,1404446939.0,2045944320.0,398036160.0,774074573.0
Georgia,Coffee County,43161,10622,26236,6303,10253,94327600,681943800,19.0,26.5,14.0,39.9,77.0,6.9,10.8,7.8,77.4,82.8,19.3,56.7,9.1,20.9,50.0,21.8,16.1,39.0,27.6,28.1,24.4,28.5,7.5,34.8,21.6,12.4,13.9,39.4,34.6,72.8,20.4,18.2,39.4,17.0,6.0,14.6,36.2,4.7,23.1,8.1,116408325.0,113168142.0,45167986.0,57818476.0
Georgia,Colquitt County,45907,11825,26990,7092,12756,117355200,725330600,20.6,29.2,13.5,39.8,78.0,6.4,10.7,6.9,77.8,82.5,19.1,58.4,9.6,19.2,48.0,21.7,14.8,38.4,27.0,25.7,23.1,27.3,8.2,39.4,19.7,11.7,12.9,40.8,35.0,72.8,20.4,19.4,35.7,17.6,6.0,13.5,39.6,4.7,23.5,7.8,113817041.0,111645824.0,50681328.0,55721917.0
Georgia,Columbia County,159638,40030,96138,23470,15686,144311200,2522280400,10.4,22.0,14.4,34.1,76.5,6.9,9.6,5.4,79.3,88.0,12.9,67.8,5.5,11.8,61.3,19.8,10.7,24.4,22.3,12.5,8.9,16.4,5.8,37.2,11.1,7.0,7.0,35.6,24.3,80.1,16.7,10.4,32.8,11.9,3.0,7.2,35.6,3.0,14.6,4.2,286145368.0,418570836.0,100971035.0,178028298.0
Georgia,Cook County,17363,4400,10160,2803,4722,43442400,274335400,16.2,29.1,15.2,42.6,78.8,6.6,11.0,8.3,76.4,84.2,19.1,57.3,10.1,20.1,51.7,22.2,14.4,35.8,26.2,25.0,22.7,26.4,7.3,34.3,18.8,12.0,12.8,39.3,31.5,71.3,19.9,19.5,37.6,16.8,6.2,12.9,39.7,4.2,19.1,7.5,41884557.0,43546404.0,20167124.0,22196859.0
Georgia,Coweta County,150071,35133,92824,22114,19736,181571200,2371121800,10.8,22.3,15.1,32.6,78.1,7.9,9.9,5.7,76.7,86.5,13.0,69.1,5.2,12.3,63.4,19.7,12.4,28.6,22.4,13.3,9.5,17.7,5.6,37.6,12.0,7.3,7.2,35.4,24.1,75.0,16.8,12.7,35.7,12.2,3.4,7.4,37.0,2.8,12.2,4.4,311734685.0,450513142.0,89742458.0,182156180.0
Georgia,Crawford County,12183,2533,7221,2429,2843,26155600,192491400,13.3,24.7,16.4,42.5,61.0,6.7,10.4,6.0,78.8,86.8,15.9,63.9,9.0,17.1,54.8,20.6,15.5,32.4,25.7,17.9,15.2,21.5,6.5,33.5,13.9,10.0,9.2,36.8,30.4,73.5,19.5,17.6,37.3,14.6,4.2,8.9,37.8,3.5,21.8,6.3,31633890.0,31017918.0,12609405.0,15450481.0
Georgia,Crisp County,19995,4669,11453,3873,6022,55402400,315921000,15.8,32.7,13.4,47.5,80.7,6.3,11.6,9.4,80.4,85.8,18.3,58.3,9.1,19.9,51.0,21.4,19.4,37.6,27.5,29.5,26.4,28.0,7.1,40.1,20.8,12.9,15.2,39.4,35.3,75.0,21.0,18.5,44.9,16.8,7.1,16.8,41.5,4.6,27.2,8.3,64981511.0,47868030.0,20924768.0,30524367.0
Georgia,Dade County,16196,3178,9713,3305,2208,20313600,255896800,12.2,29.4,17.8,37.9,79.5,9.6,10.1,5.7,78.2,86.6,14.9,60.0,6.7,15.8,60.5,22.6,10.2,32.4,23.0,12.8,10.4,20.1,6.7,33.9,11.6,8.8,7.2,37.0,25.0,73.3,19.2,14.9,35.2,14.9,3.5,6.4,34.4,3.8,18.6,5.0,27674170.0,59083008.0,12479018.0,19383373.0
Georgia,Dawson County,28704,5753,17350,5601,3548,32641600,453523200,10.9,27.3,16.0,31.1,58.7,7.5,9.6,6.6,75.8,85.7,13.9,62.9,5.7,12.6,65.7,21.0,11.6,28.7,21.0,11.2,8.1,16.5,6.2,38.7,10.5,7.4,6.9,33.6,22.4,76.3,17.3,12.9,31.6,13.5,3.4,6.3,31.5,2.7,9.3,4.4,55778531.0,81806400.0,18815472.0,30839578.0
Georgia,Decatur County,29118,7090,17134,4894,9066,83407200,460064400,17.0,25.6,13.7,44.8,64.3,7.5,11.2,8.3,79.9,83.5,18.1,57.1,9.7,19.4,51.8,21.0,15.3,36.5,27.8,27.6,24.0,26.7,6.9,34.5,20.5,12.3,13.4,39.7,33.5,70.2,19.5,17.5,42.4,17.5,5.8,14.2,41.8,4.4,20.7,8.3,74631065.0,82986300.0,32481129.0,41976509.0
Georgia,DeKalb County,762105,175339,485314,101452,137591,1265837200,12041259000,12.0,20.0,14.4,37.4,77.5,5.8,10.4,4.9,79.1,88.3,13.0,63.8,5.2,11.5,58.4,16.9,12.3,24.3,25.1,17.4,14.1,18.2,4.9,35.4,15.6,7.9,9.6,38.6,22.3,79.8,15.8,12.1,31.8,11.7,4.0,10.1,37.0,3.5,13.8,5.3,1570314304.0,1679679420.0,455738790.0,823987926.0
Georgia,Dodge County,19909,3785,12305,3819,4448,40921600,314562200,14.9,30.1,15.4,44.7,79.5,8.3,10.6,8.6,76.6,83.0,17.2,58.6,8.2,18.7,53.9,21.5,13.9,37.4,26.8,22.9,20.0,26.1,8.6,40.8,17.3,11.0,12.3,39.7,32.1,73.7,18.8,19.3,40.4,17.0,5.2,11.8,38.2,4.0,19.4,7.5,46358664.0,62792986.0,18774187.0,27347002.0
Georgia,Dooly County,11026,1753,6849,2424,2026,18639200,174210800,16.9,24.8,14.4,47.2,63.6,5.9,10.5,6.6,77.1,86.1,16.6,57.1,7.5,18.4,50.0,17.8,18.3,34.9,30.2,24.8,22.4,25.8,8.1,33.7,21.7,10.8,13.5,38.5,34.4,76.3,17.5,19.7,41.0,16.5,5.4,13.1,43.2,5.3,18.6,7.9,33801482.0,24720292.0,9509925.0,15370244.0
Georgia,Dougherty County,83915,20277,49383,14255,26806,246615200,1325857000,15.9,26.6,11.1,47.1,66.5,5.4,12.0,7.8,82.0,84.9,18.5,58.3,8.1,17.7,50.6,18.6,19.0,38.0,29.0,30.7,29.4,28.6,5.9,36.6,26.1,13.0,16.6,40.9,34.1,77.2,19.2,20.7,42.7,16.7,7.0,17.2,46.3,4.8,22.8,9.1,267091375.0,172193580.0,78166822.0,121827797.0
Georgia,Douglas County,146141,37396,91279,17466,25792,237286400,2309027800,13.5,24.3,14.2,37.4,64.1,6.0,10.8,5.4,79.4,87.5,14.6,62.5,5.5,13.5,58.6,18.2,12.7,30.7,27.2,20.0,16.1,20.4,5.2,33.4,17.7,8.6,10.7,39.9,26.9,77.8,17.4,13.3,35.9,12.6,4.0,11.5,42.6,3.5,16.4,5.7,310915562.0,333201480.0,92434182.0,178379705.0
Georgia,Early County,10683,2617,5999,2067,2896,26643200,168791400,15.4,26.8,11.6,47.4,65.0,6.0,11.6,8.8,78.4,83.7,18.9,56.4,8.4,18.8,49.1,20.9,15.4,39.9,27.8,27.1,26.7,27.2,8.3,40.2,23.3,12.3,14.8,39.5,34.3,72.2,19.0,17.9,40.7,17.8,6.8,16.1,42.5,4.4,27.7,7.9,27560089.0,24357240.0,10319778.0,14783135.0
Georgia,Echols County,3705,1034,2203,468,950,8740000,58539000,19.4,23.3,16.3,33.7,76.4,7.2,9.8,6.0,73.9,83.4,16.9,57.7,6.8,16.3,54.5,20.9,12.3,33.1,25.4,19.4,14.2,22.7,7.3,33.7,16.3,9.4,10.1,37.0,30.6,72.2,18.5,15.2,37.8,15.5,4.2,9.1,38.1,3.6,17.7,6.1,7634138.0,10136880.0,2897310.0,4761666.0
Georgia,Effingham County,67265,17911,41115,8239,8417,77436400,1062787000,11.8,23.1,17.0,33.2,75.5,7.0,10.0,5.4,76.1,86.5,14.4,61.7,5.7,14.1,62.2,20.6,10.6,28.5,22.4,13.5,10.3,17.5,6.0,35.8,12.2,7.9,7.7,34.6,24.2,72.5,17.6,11.6,37.2,12.8,3.3,7.7,37.9,2.9,13.7,4.4,119443268.0,178924900.0,44092208.0,85076772.0
Georgia,Elbert County,19725,4336,11204,4185,5495,50554000,311655000,15.2,31.1,15.2,44.2,80.8,8.8,10.8,6.3,76.8,86.6,17.7,63.0,7.7,18.3,50.8,20.4,13.3,36.4,26.1,21.0,18.0,25.4,8.6,33.6,18.2,10.7,10.6,39.0,30.8,76.0,18.1,19.2,38.3,16.8,5.6,10.7,39.1,4.9,18.5,6.5,43947616.0,65960400.0,17466488.0,25685895.0
Georgia,Emanuel County,22961,5750,13513,3698,7069,65034800,362783800,17.1,26.6,13.4,41.2,77.8,6.4,11.2,8.0,77.9,83.8,19.1,62.3,8.9,20.3,48.4,21.2,14.7,37.4,27.0,26.3,23.2,27.3,7.9,39.9,20.8,12.2,13.1,38.6,35.1,75.3,20.6,17.5,42.8,16.7,6.1,14.2,41.5,4.3,25.2,7.9,56542473.0,55841152.0,23500584.0,33412847.0
Georgia,Evans County,10740,2755,6139,1846,3316,30507200,169692000,18.1,25.9,13.5,43.2,63.1,6.3,11.0,6.8,78.6,83.0,18.8,55.8,9.6,19.2,46.8,20.8,14.8,37.6,26.5,25.2,23.1,26.4,7.1,33.9,20.7,11.8,12.8,39.9,35.2,72.2,19.4,19.2,42.6,17.2,5.6,12.8,41.7,4.2,21.1,7.6,26627639.0,25711560.0,11856960.0,15555816.0
Georgia,Fannin County,25605,4066,13760,7779,5153,47407600,404559000,11.5,24.6,17.6,33.4,83.5,12.1,10.0,6.2,80.9,89.0,14.6,60.5,7.4,17.1,55.1,23.4,16.5,31.3,22.1,15.6,11.2,20.3,10.8,34.6,9.7,9.9,7.3,33.4,26.8,67.8,19.3,13.4,38.2,14.6,5.0,8.1,37.8,5.0,11.0,5.1,70774268.0,117731790.0,21789855.0,33255774.0
Georgia,Fayette County,120689,27508,69625,23556,10843,99755600,1906886200,9.0,25.9,13.8,37.1,60.9,6.7,9.4,6.0,78.1,88.2,11.6,61.9,4.2,9.6,68.5,17.6,12.6,26.0,22.3,11.4,7.8,14.4,5.0,31.6,9.7,6.4,6.1,35.3,19.9,79.8,13.9,9.4,30.6,10.5,2.7,6.7,33.3,3.3,6.7,3.7,254744548.0,307274194.0,58292787.0,125564836.0
Georgia,Floyd County,98985,22594,59874,16517,20934,192592800,1563963000,14.8,27.3,14.8,35.9,60.8,6.9,10.3,6.1,76.1,84.0,16.9,60.2,7.3,16.0,52.5,22.8,14.1,33.2,22.9,19.2,14.6,22.5,7.7,35.1,15.6,9.8,10.1,36.4,28.6,74.8,19.3,14.4,37.3,15.3,4.6,10.0,35.3,3.9,18.0,5.9,233805738.0,259538670.0,83097908.0,125532777.0
Georgia,Forsyth County,260062,68187,159462,32413,15787,145240400,4108979600,9.0,18.5,16.1,30.2,75.4,6.9,8.4,4.6,79.2,89.5,10.1,64.0,4.2,8.8,69.7,17.8,8.8,20.7,21.0,8.5,5.1,12.9,5.1,37.3,7.7,5.3,5.0,34.8,20.2,79.4,13.7,8.3,26.8,9.8,2.2,4.4,31.8,2.2,4.3,3.2,383377159.0,681882564.0,125609946.0,236968494.0
Georgia,Franklin County,23840,5288,14113,4439,5655,52026000,376672000,14.1,25.8,14.6,40.7,78.6,8.9,10.6,6.6,75.4,82.8,17.3,61.3,8.3,18.6,53.4,22.6,14.7,35.9,23.5,19.7,15.8,24.5,7.4,34.4,15.3,10.9,10.5,38.7,30.8,73.7,19.0,15.1,39.4,15.8,5.1,10.1,37.7,4.4,23.7,6.1,58707049.0,80626880.0,22755280.0,31936064.0
Georgia,Fulton County,1068507,225602,710716,132189,163365,1502958000,16882410600,10.2,20.4,15.8,33.4,76.5,5.9,9.4,4.6,77.8,88.0,11.9,68.2,4.5,9.9,65.2,16.8,10.9,24.9,23.6,14.7,11.1,16.3,4.6,33.5,13.4,7.0,8.4,36.7,20.0,79.1,15.3,10.7,28.2,10.7,3.3,8.6,39.8,3.0,11.6,4.4,1951059590.0,2395592694.0,552952372.0,1024484512.0
Georgia,Gilmer County,31976,5944,17605,8427,6465,59478000,505220800,13.6,33.7,13.5,41.9,59.1,7.3,9.8,5.9,74.7,83.9,14.5,55.1,9.5,15.5,59.6,20.7,15.2,31.9,23.0,13.5,10.4,20.1,7.0,34.5,12.9,8.9,7.3,36.8,28.8,73.6,16.0,17.8,34.2,14.4,3.7,7.8,33.1,4.5,17.6,5.1,81420617.0,88701424.0,34933780.0,37181693.0
Georgia,Glascock County,2913,626,1756,531,1006,9255200,46025400,13.9,25.2,15.0,35.4,79.1,8.9,10.5,7.9,77.5,85.5,16.8,57.6,9.4,18.3,57.0,23.6,11.8,33.1,23.4,17.9,14.3,23.4,8.4,40.4,13.1,10.4,9.1,38.2,29.0,74.1,18.8,17.3,37.2,15.2,4.3,8.6,36.5,4.3,15.9,6.2,5758232.0,9851766.0,3148953.0,3684362.0
Georgia,Glynn County,84987,17909,48155,18923,14926,137319200,1342794600,12.5,23.6,16.3,37.5,80.6,6.9,10.1,7.9,77.5,88.1,14.5,59.2,6.5,15.0,62.4,19.3,15.3,29.9,23.8,17.8,13.3,20.1,8.3,34.1,15.3,9.4,8.7,36.1,26.4,76.5,16.4,13.1,35.1,13.6,4.6,9.9,38.5,4.4,13.9,5.4,217826440.0,222835914.0,63527782.0,101423486.0
Georgia,Gordon County,58336,13622,35734,8980,10521,96793200,921708800,17.2,27.6,15.2,38.2,77.2,7.1,10.2,6.3,75.9,83.1,17.6,62.1,8.7,17.3,51.1,22.5,12.2,35.4,24.9,18.9,15.0,23.0,7.3,34.4,15.5,10.0,9.6,38.9,31.6,71.3,18.7,14.8,35.0,16.4,4.3,8.9,38.8,3.4,18.7,6.3,119223850.0,157390528.0,58365168.0,69419840.0
Georgia,Grady County,26056,6451,14720,4885,7244,66644800,411684800,17.8,30.6,12.8,38.4,80.1,6.4,10.7,6.6,76.8,83.4,18.2,55.8,8.0,18.2,51.1,20.3,14.0,36.3,26.0,23.0,19.9,25.0,8.5,33.2,20.1,11.5,12.7,39.0,34.3,68.1,18.5,19.4,38.5,17.3,5.9,13.1,38.8,4.0,25.6,7.1,61108616.0,63368192.0,23971520.0,34107304.0
Georgia,Greene County,19586,3462,10172,5952,2855,26266000,309458800,12.2,33.0,16.0,44.9,62.0,6.7,10.1,5.2,78.4,86.7,12.2,69.6,7.9,12.8,58.9,17.5,15.6,31.8,24.3,13.2,12.1,20.1,8.8,33.2,14.4,7.8,7.1,36.7,26.8,75.8,17.0,16.6,33.7,14.4,3.4,6.9,34.9,4.6,17.5,4.7,51184329.0,49865956.0,17793881.0,22441639.0
Georgia,Gwinnett County,966972,255222,606274,105476,154085,1417582000,15278157600,15.6,19.5,13.2,32.7,76.0,5.8,9.1,5.1,76.9,87.0,13.1,59.6,4.9,11.7,60.1,15.7,12.0,26.4,26.8,17.6,12.4,19.0,5.4,36.2,15.6,7.5,9.2,38.8,27.3,72.9,15.5,11.9,34.5,11.8,3.5,9.2,36.9,3.0,10.6,5.2,1943845793.0,2131206288.0,544888722.0,1134258156.0
Georgia,Habersham County,46948,10287,27730,8931,9203,84667600,741778400,15.2,27.4,14.8,37.1,59.5,8.8,10.0,7.2,75.4,84.1,16.3,58.2,6.9,15.0,55.3,22.2,12.9,32.3,23.0,16.0,12.8,21.4,6.7,34.4,14.0,9.1,8.5,37.0,27.0,74.3,17.6,15.2,32.7,15.0,4.2,7.5,35.3,3.8,14.4,5.6,101455004.0,156994112.0,37253238.0,52196786.0
Georgia,Hall County,208395,50363,124747,33285,37070,341044000,3292641000,18.6,23.1,15.6,33.5,77.8,7.8,9.6,6.7,76.8,84.8,15.3,63.1,7.1,14.2,55.0,20.2,11.8,32.0,22.7,18.4,12.6,20.9,7.4,34.6,14.4,8.8,9.4,36.3,27.6,75.4,16.7,12.9,32.5,14.6,4.1,8.7,40.6,3.5,17.4,5.6,411941899.0,617682780.0,170154517.0,230276475.0
Georgia,Hancock County,8630,1303,5200,2127,2206,20295200,136354000,19.5,26.9,12.8,53.0,65.7,7.5,11.5,10.5,78.5,82.1,19.0,57.1,11.9,22.7,44.3,18.2,22.8,43.1,33.2,33.7,34.1,33.9,6.8,34.3,28.4,13.8,16.7,42.2,40.0,75.0,20.7,20.7,44.8,19.2,7.5,17.9,45.9,7.0,31.8,9.8,32961905.0,24595500.0,11810155.0,13145216.0
Georgia,Haralson County,30720,7323,18547,4850,7004,64436800,485376000,13.0,27.8,17.4,37.3,59.4,7.3,10.3,5.9,77.0,85.2,16.8,60.5,7.3,17.4,57.7,24.4,11.0,33.0,23.2,15.4,12.6,20.2,6.9,33.2,12.1,9.5,8.7,36.3,26.9,70.9,19.8,13.4,35.8,15.4,3.8,7.7,37.8,3.2,12.2,5.0,56608358.0,85217280.0,25789440.0,37392384.0
Georgia,Harris County,35509,7637,21192,6680,4664,42908800,561042200,9.6,28.2,15.7,37.5,79.9,9.1,9.7,6.4,77.2,89.1,13.2,64.2,5.1,12.2,63.9,19.9,12.6,27.8,20.8,11.1,8.5,17.2,6.7,33.2,11.0,7.2,7.0,33.5,21.3,79.0,15.3,10.5,32.4,11.8,2.9,6.2,38.1,3.5,11.8,3.9,74950693.0,122790122.0,20826028.0,39116714.0
Georgia,Hart County,26484,5468,15069,5947,4313,39679600,418447200,13.7,31.1,13.8,42.1,61.2,6.9,10.2,6.0,76.1,84.1,16.5,64.7,7.1,16.0,58.2,21.7,11.9,33.8,24.8,16.6,14.7,20.9,8.6,34.4,15.1,9.5,9.8,36.1,29.4,73.5,19.2,13.7,35.2,15.8,4.8,8.5,35.4,3.4,17.4,5.5,52795536.0,69441048.0,21624186.0,31696051.0
Georgia,Heard County,11616,2705,6885,2026,3316,30507200,183532800,14.1,25.3,16.6,39.6,78.8,8.7,10.6,6.3,77.5,85.2,17.8,62.4,7.8,18.3,54.6,23.5,14.3,33.3,24.5,18.2,14.6,23.4,7.1,39.5,13.6,10.4,9.9,36.9,29.3,71.3,20.4,14.4,35.6,15.2,4.3,9.5,36.8,4.2,19.3,6.1,27826546.0,38402496.0,10419552.0,14060006.0
Georgia,Henry County,245417,61949,153475,29993,37770,347484000,3877588600,12.1,24.3,13.6,38.8,64.0,6.0,10.5,5.0,79.3,87.6,14.0,62.9,5.5,12.9,60.9,17.6,13.4,28.1,27.1,18.4,14.6,19.4,5.0,35.7,17.2,8.3,10.0,35.7,25.2,78.1,16.9,12.8,44.7,12.3,3.8,10.6,40.0,3.5,14.4,5.2,550904228.0,559550760.0,155226252.0,372984757.0
Georgia,Houston County,166902,42779,101769,22354,26651,245189200,2637051600,11.3,25.4,14.4,38.7,62.0,6.5,10.1,5.5,79.6,87.4,14.1,60.7,5.5,13.0,62.1,20.7,12.2,28.7,24.4,16.0,12.4,18.9,5.5,37.6,14.3,8.0,9.0,37.6,24.8,76.5,17.4,13.2,39.7,12.7,3.6,9.5,44.8,3.3,11.3,4.9,341104961.0,412247940.0,105565515.0,225284320.0
Georgia,Irwin County,9385,2109,5641,1635,2025,18630000,148283000,15.2,30.9,15.3,43.1,79.7,8.4,10.8,6.6,78.9,83.1,17.3,63.5,8.2,18.8,51.6,21.5,16.2,36.8,25.7,21.4,18.7,26.1,8.5,40.4,16.3,11.1,11.1,39.5,31.9,70.7,20.1,19.0,40.3,17.0,5.6,10.9,38.2,4.8,18.9,6.7,25469238.0,29956920.0,8850055.0,12859327.0
Georgia,Jackson County,80640,20370,48579,11691,12105,111366000,1274112000,13.3,23.0,17.7,32.3,76.8,7.1,9.7,6.0,77.1,86.3,14.4,60.8,6.0,14.6,58.3,20.9,10.4,28.4,22.7,14.6,10.4,18.1,6.2,36.8,12.1,8.1,7.7,36.3,25.0,73.2,17.0,11.7,32.5,13.2,3.4,7.4,38.0,2.9,9.1,4.8,140491653.0,217566720.0,55641600.0,89107200.0
Georgia,Jasper County,15345,3598,9056,2691,3392,31206400,242451000,13.2,24.7,16.6,40.2,61.0,6.9,10.4,7.5,78.4,83.8,16.0,65.1,8.6,17.3,56.2,21.7,14.6,32.3,24.2,17.7,14.7,22.9,6.7,34.2,13.8,9.9,9.3,37.5,29.0,73.0,18.2,16.7,37.1,15.7,4.2,9.0,36.7,4.2,16.3,5.7,37530678.0,40234590.0,15176205.0,19356183.0
Georgia,Jeff Davis County,14838,3893,8637,2308,3710,34132000,234440400,18.6,26.6,14.0,37.8,78.3,6.7,10.8,8.5,76.5,81.4,20.0,51.7,10.6,20.6,47.4,22.2,16.4,39.9,25.6,26.2,23.2,27.4,8.9,34.0,18.5,12.4,12.8,38.5,35.7,68.7,21.1,18.1,40.4,17.3,6.3,13.0,36.6,4.2,20.6,7.8,40764853.0,37777548.0,18087522.0,20381477.0
Georgia,Jefferson County,15468,3512,9083,2873,4833,44463600,244394400,16.8,26.2,13.5,47.1,64.4,7.2,11.5,8.5,80.3,83.0,18.5,55.6,8.6,20.3,44.8,20.7,15.5,37.9,30.3,29.7,25.8,29.4,7.7,40.2,21.8,12.6,14.1,43.4,35.3,75.3,19.4,18.5,41.3,17.7,6.1,14.8,43.6,5.5,23.9,8.1,40163590.0,42320448.0,15297852.0,21720166.0
Georgia,Jenkins County,8674,1612,5260,1802,2085,19182000,137049200,18.6,27.1,14.1,45.5,64.4,7.1,11.2,7.5,78.5,83.0,19.7,52.8,9.7,22.3,43.9,20.5,18.2,38.9,28.5,31.0,28.3,29.5,8.3,39.1,23.7,13.2,15.2,40.0,36.6,70.2,21.2,21.4,42.5,18.3,6.6,16.8,43.6,5.5,23.7,9.2,26445846.0,23402452.0,9675847.0,12533930.0
Georgia,Johnson County,9192,1656,5702,1834,2342,21546400,145233600,17.4,26.5,15.1,43.0,63.6,7.8,10.6,7.5,78.5,83.8,18.9,53.1,9.2,21.9,45.7,20.2,18.0,38.6,29.4,27.0,23.3,29.5,9.1,34.4,19.2,12.4,13.0,41.1,34.1,71.7,20.5,20.9,43.5,16.9,5.9,14.3,38.5,5.4,29.4,7.7,27717189.0,27245088.0,9725136.0,13594968.0
Georgia,Jones County,28526,6518,16845,5163,5735,52762000,450710800,,29.2,14.0,40.2,61.3,6.7,10.6,7.1,79.2,84.9,16.0,59.3,7.9,15.9,56.7,21.7,12.0,31.5,24.3,17.9,14.9,20.5,6.2,33.3,14.3,9.5,9.2,38.6,30.0,77.2,17.9,16.1,39.4,14.2,4.6,9.3,37.0,3.5,12.3,5.3,57344106.0,72627196.0,25915871.0,38213430.0
Georgia,Lamar County,19098,4134,11717,3247,3816,35107200,301748400,12.4,26.8,14.8,36.2,78.0,7.7,10.7,6.8,77.2,84.9,15.9,64.9,6.8,16.2,55.1,21.3,13.6,32.4,25.2,18.4,14.5,21.5,7.0,37.5,15.7,9.6,,37.6,28.0,75.2,19.2,15.3,36.6,14.6,4.4,10.2,38.8,3.9,11.9,5.7,43510439.0,55880748.0,14934636.0,23765551.0
Georgia,Lanier County,10094,2300,6329,1465,2213,20359600,159485200,16.6,25.8,15.0,39.4,62.9,6.7,10.8,7.1,76.3,82.5,18.8,59.6,9.7,19.9,47.4,,15.9,37.2,25.3,24.9,22.3,26.7,8.0,34.8,19.4,11.9,13.1,38.0,33.7,70.2,20.4,,40.9,17.1,5.6,13.5,,4.6,33.1,7.5,26886055.0,25699324.0,11259857.0,14036716.0
Georgia,Laurens County,49619,12331,28296,8992,11172,102782400,783980200,14.8,26.2,15.5,40.8,63.6,6.4,11.2,8.2,80.1,85.8,18.0,57.2,8.0,18.1,52.0,20.3,13.9,33.2,26.9,23.3,21.3,24.9,6.5,,19.6,11.5,12.8,42.6,32.8,75.8,18.8,16.0,44.0,15.3,5.2,13.4,40.4,4.1,19.1,,115539231.0,120673408.0,45649480.0,74230024.0
Georgia,Lee County,33337,8627,20133,4577,4897,45052400,526724600,10.5,24.7,15.1,34.7,60.6,6.8,10.0,5.5,77.3,86.5,13.7,59.4,5.9,13.1,61.0,,11.8,27.7,23.2,14.0,10.6,17.0,,36.6,12.7,7.6,8.0,37.2,23.4,77.6,17.2,,39.2,12.6,3.5,8.0,36.4,2.9,14.2,4.3,65898448.0,86142808.0,22619154.0,44431554.0
